icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a5cc13,UAL2462 ,United States,1739497724.0,1739497724,-88.8849,44.549,9144.0,False,193.43,270.15,0.0,,8702.04,2250.0,False,0,2025-02-13 20:48:50
a008c9,DAL2708 ,United States,1739497724.0,1739497724,-86.4331,36.1344,2194.56,False,151.34,79.22,13.98,,2225.04,,False,0,2025-02-13 20:48:50
4cc27f,ICE630  ,Iceland,1739497723.0,1739497723,-65.3291,46.4829,10668.0,False,301.74,39.74,0.0,,10515.6,3443.0,False,0,2025-02-13 20:48:50
3c6571,DLH441  ,Germany,1739497724.0,1739497724,-68.3005,42.3707,10668.0,False,320.52,50.54,0.0,,10751.82,6603.0,False,0,2025-02-13 20:48:50
a4d979,N411ST  ,United States,1739497723.0,1739497723,-87.9933,32.6463,13106.4,False,190.85,227.84,0.0,,13487.4,4150.0,False,0,2025-02-13 20:48:50
ac71e7,AAL801  ,United States,1739497724.0,1739497724,-79.6195,36.4409,8534.4,False,180.68,216.32,0.0,,8740.14,1012.0,False,0,2025-02-13 20:48:50
7c6c77,VPL     ,Australia,1739497724.0,1739497724,118.9257,-30.3138,10088.88,False,138.4,56.37,0.33,,10553.7,3751.0,False,0,2025-02-13 20:48:50
ae0248,HYDRA17 ,United States,1739497715.0,1739497715,-86.5157,30.678,358.14,False,92.3,61.72,1.95,,449.58,1642.0,False,0,2025-02-13 20:48:50
a39e0c,ENY3914 ,United States,1739497723.0,1739497723,-89.538,36.6688,9144.0,False,187.07,244.42,0.0,,9243.06,6744.0,False,0,2025-02-13 20:48:50
a6ec95,VJA545  ,United States,1739497496.0,1739497497,-73.6996,41.0576,137.16,False,64.06,330.14,-3.58,,129.54,4244.0,False,0,2025-02-13 20:48:50
758404,PAL422  ,Philippines,1739497724.0,1739497724,121.7059,16.8192,9372.6,False,241.48,19.67,13.0,,10035.54,,False,0,2025-02-13 20:48:50
acc23f,DAL3065 ,United States,1739497722.0,1739497722,-84.4071,33.6456,,True,10.29,81.56,,,,,False,0,2025-02-13 20:48:50
abb595,SWA1271 ,United States,1739497724.0,1739497724,-95.9348,35.5714,8953.5,False,193.11,258.63,-10.4,,9166.86,5641.0,False,0,2025-02-13 20:48:50
a1b519,SKW4777 ,United States,1739497723.0,1739497724,-86.7509,35.9544,731.52,False,93.61,47.9,0.98,,845.82,1366.0,False,0,2025-02-13 20:48:50
aa09b6,KCR746  ,United States,1739497532.0,1739497532,-91.882,33.7402,2880.36,False,126.02,240.4,0.33,,2987.04,2317.0,True,0,2025-02-13 20:48:50
846a34,JJP612  ,Japan,1739497722.0,1739497722,135.9285,33.5693,11277.6,False,323.98,79.39,0.0,,11567.16,1741.0,False,0,2025-02-13 20:48:50
71f103,ABCDEFG ,Republic of Korea,1739497721.0,1739497723,127.2354,37.3598,548.64,False,71.37,166.66,-0.33,,662.94,,False,0,2025-02-13 20:48:50
c0104f,ACA935  ,Canada,1739497724.0,1739497724,-78.9582,43.0661,5471.16,False,149.85,309.43,-10.08,,5189.22,2771.0,False,0,2025-02-13 20:48:50
a2e820,N287BL  ,United States,1739497709.0,1739497709,-81.8075,28.0735,213.36,False,56.53,103.15,-2.93,,281.94,1321.0,False,0,2025-02-13 20:48:50
a8dcee,NKS910  ,United States,1739497724.0,1739497724,-118.3416,33.9582,342.9,False,68.98,262.72,-2.6,,320.04,3345.0,False,0,2025-02-13 20:48:50
a02b44,N11QM   ,United States,1739497724.0,1739497724,-157.6564,21.3143,624.84,False,55.31,161.57,1.3,,670.56,,False,0,2025-02-13 20:48:50
a5c054,N47SC   ,United States,1739497723.0,1739497723,-89.6059,34.7538,1828.8,False,123.43,275.02,-6.5,,1897.38,3302.0,False,0,2025-02-13 20:48:50
782081,CXA853  ,China,1739497719.0,1739497719,118.1261,24.5398,,True,0.0,140.62,,,,164.0,False,0,2025-02-13 20:48:50
a2ce02,,United States,1739497567.0,1739497567,-98.8302,32.0061,1744.98,False,64.31,233.13,-3.58,,1889.76,,False,0,2025-02-13 20:48:50
a84699,EJA632  ,United States,1739497724.0,1739497724,-118.9002,40.4927,13106.4,False,209.61,199.95,0.0,,12961.62,,False,0,2025-02-13 20:48:50
a21ba0,FFT2615 ,United States,1739497724.0,1739497724,-77.2414,36.1618,10355.58,False,172.49,210.47,0.33,,10660.38,3366.0,False,0,2025-02-13 20:48:50
a94c7b,DAL406  ,United States,1739497723.0,1739497723,-84.34,33.6495,541.02,False,62.76,270.47,-3.58,,632.46,3164.0,False,0,2025-02-13 20:48:50
a03235,AAL307  ,United States,1739497723.0,1739497724,-74.8582,41.0377,6408.42,False,223.53,108.1,-0.65,,6271.26,7624.0,False,0,2025-02-13 20:48:50
a02b3d,N11QE   ,United States,1739497586.0,1739497586,-157.6563,21.2969,464.82,False,58.03,192.8,-0.65,,502.92,,False,0,2025-02-13 20:48:50
a5708c,DHR2    ,United States,1739497723.0,1739497724,-94.1793,36.0383,716.28,False,104.43,346.03,13.98,,815.34,,False,0,2025-02-13 20:48:50
0d10ac,VIV5042 ,Mexico,1739497502.0,1739497514,-114.7967,30.7713,10660.38,False,256.62,132.97,0.33,,10965.18,2405.0,True,0,2025-02-13 20:48:50
a235b7,SWA2536 ,United States,1739497523.0,1739497527,-118.3733,34.198,243.84,False,67.4,90.87,-3.9,,220.98,6505.0,False,0,2025-02-13 20:48:50
ae5bcd,,United States,1739497723.0,1739497723,-88.9368,43.2738,175.26,False,42.3,18.43,0.98,,289.56,,False,0,2025-02-13 20:48:50
a14b1a,UAL2312 ,United States,1739497724.0,1739497724,-108.2968,37.1298,8534.4,False,213.51,248.07,0.0,,8641.08,5705.0,True,0,2025-02-13 20:48:50
a3f500,AAL2834 ,United States,1739497723.0,1739497724,-97.0274,32.6752,1417.32,False,105.98,359.44,-5.85,,1508.76,6363.0,False,0,2025-02-13 20:48:50
c01074,ACA345  ,Canada,1739497723.0,1739497723,-99.8656,53.4924,11582.4,False,216.02,275.47,0.33,,10782.3,,True,0,2025-02-13 20:48:50
a45072,DAL2442 ,United States,1739497723.0,1739497724,-111.9034,33.8837,4998.72,False,189.32,352.66,11.7,,5074.92,1537.0,False,0,2025-02-13 20:48:50
abb59e,ASH6187 ,United States,1739497723.0,1739497724,-79.6761,38.4619,8221.98,False,299.08,75.56,0.98,,8275.32,6747.0,False,0,2025-02-13 20:48:50
ade252,JBU1922 ,United States,1739497718.0,1739497718,-77.99,32.4042,11285.22,False,259.73,16.93,0.0,,11750.04,,False,0,2025-02-13 20:48:50
abb59f,ASH6145 ,United States,1739497724.0,1739497724,-92.013,30.8309,10058.4,False,270.83,57.09,0.0,,10477.5,,False,0,2025-02-13 20:48:50
a2e806,ASA17   ,United States,1739497723.0,1739497723,-94.2159,47.3933,9753.6,False,181.24,282.46,0.0,,9235.44,1654.0,False,0,2025-02-13 20:48:50
3c64ad,DLH581  ,Germany,1739497723.0,1739497723,23.8691,39.1322,10370.82,False,211.65,325.0,-0.33,,10317.48,2045.0,False,0,2025-02-13 20:48:50
0a0048,DAH2701 ,Algeria,1739497724.0,1739497724,-72.2137,45.3203,8031.48,False,261.55,85.71,6.5,,7642.86,,False,0,2025-02-13 20:48:50
0a0044,DAH3018 ,Algeria,1739497700.0,1739497700,28.7244,41.4331,822.96,False,82.32,179.28,-1.95,,937.26,1267.0,False,0,2025-02-13 20:48:50
c02391,CFNME   ,Canada,1739497724.0,1739497724,-84.7094,34.8836,2004.06,False,101.14,150.44,0.0,,2072.64,,False,0,2025-02-13 20:48:50
a64e06,N505RM  ,United States,1739497724.0,1739497724,-112.3946,35.1967,8435.34,False,178.12,171.03,-4.88,,8534.4,657.0,True,0,2025-02-13 20:48:50
a82c98,ASA9625 ,United States,1739497724.0,1739497724,-152.3816,60.4446,9083.04,False,223.67,51.44,-15.93,,8534.4,,False,0,2025-02-13 20:48:50
a3b8e1,AAL3118 ,United States,1739497721.0,1739497721,-87.7987,28.3123,11277.6,False,260.15,107.61,0.0,,11818.62,,False,0,2025-02-13 20:48:50
a05879,N121LX  ,United States,1739497724.0,1739497724,-81.5909,28.1594,11338.56,False,228.14,10.52,7.8,,11932.92,2152.0,False,0,2025-02-13 20:48:50
a1ae05,SWA1817 ,United States,1739497723.0,1739497724,-111.292,34.403,8572.5,False,246.88,32.66,7.8,,8732.52,777.0,False,0,2025-02-13 20:48:50
a57041,N45FA   ,United States,1739497723.0,1739497723,-80.4788,25.6509,182.88,False,38.64,86.95,-0.33,,182.88,1200.0,False,0,2025-02-13 20:48:50
8016a3,IGO5341 ,India,1739497724.0,1739497724,72.6905,19.3335,3787.14,False,165.15,0.71,12.03,,3954.78,270.0,False,0,2025-02-13 20:48:50
8016a1,AKJ192E ,India,1739497724.0,1739497724,87.7055,22.5517,3108.96,False,179.32,95.43,-3.58,,3185.16,6407.0,False,0,2025-02-13 20:48:50
4aca64,,Sweden,,1739497718,,,,False,0.9,264.38,,,,,False,0,2025-02-13 20:48:50
4aca63,SAS984  ,Sweden,1739497717.0,1739497720,143.1416,36.3204,9502.14,False,314.08,65.83,3.25,,9349.74,3115.0,False,0,2025-02-13 20:48:50
a5702e,N45EG   ,United States,1739497591.0,1739497681,-108.5283,38.8037,5737.86,False,208.48,115.43,-14.31,,5775.96,,False,0,2025-02-13 20:48:50
a7000c,N550GL  ,United States,1739497723.0,1739497723,-97.8831,28.3769,4008.12,False,142.46,157.05,-7.48,,4160.52,,False,0,2025-02-13 20:48:50
4aca66,SAS974  ,Sweden,1739497723.0,1739497724,32.709,42.369,12192.0,False,238.43,278.81,0.0,,11856.72,,False,0,2025-02-13 20:48:50
0a008d,DAH6385 ,Algeria,1739497724.0,1739497724,0.7738,34.0386,10660.38,False,215.67,344.51,0.0,,10866.12,,False,0,2025-02-13 20:48:50
a70c67,AAL1402 ,United States,1739497723.0,1739497724,-98.5083,31.7211,9745.98,False,199.87,272.95,0.0,,10058.4,1576.0,False,0,2025-02-13 20:48:50
a1a21f,AAY497  ,United States,1739497724.0,1739497724,-85.5535,43.7783,6941.82,False,216.26,177.55,8.13,,6598.92,,False,0,2025-02-13 20:48:50
7c2fe7,,Australia,1739497721.0,1739497721,117.561,-28.5656,10363.2,False,204.24,202.04,0.0,,10927.08,,False,0,2025-02-13 20:48:50
8016a6,AIC609  ,India,1739497723.0,1739497723,73.829,16.3526,10675.62,False,239.51,153.88,0.0,,11285.22,246.0,False,0,2025-02-13 20:48:50
a6ec56,AAL2327 ,United States,1739497724.0,1739497724,-93.5645,36.0692,7315.2,False,221.13,220.47,0.0,,7475.22,6272.0,False,0,2025-02-13 20:48:50
a520cc,N43AG   ,United States,1739497641.0,1739497641,-115.0444,30.4758,12496.8,False,187.84,141.56,0.33,,12755.88,2157.0,False,0,2025-02-13 20:48:50
0a0092,DAH3005 ,Algeria,1739497723.0,1739497723,1.0516,37.3357,10896.6,False,255.89,128.55,-5.2,,11033.76,1451.0,False,0,2025-02-13 20:48:50
8016a9,IGO504  ,India,1739497724.0,1739497724,88.4452,22.6655,,True,3.86,219.38,,,,504.0,False,0,2025-02-13 20:48:50
c02f6a,WJA1624 ,Canada,1739497724.0,1739497724,-113.5966,49.314,9966.96,False,225.44,174.24,11.7,,9677.4,,False,0,2025-02-13 20:48:50
a2bb10,SWA1136 ,United States,1739497723.0,1739497724,-77.5016,37.4866,7612.38,False,222.71,18.31,-3.9,,7734.3,4631.0,False,0,2025-02-13 20:48:50
a27220,AIP1587 ,United States,1739497723.0,1739497723,-102.0215,43.9789,6400.8,False,161.74,92.92,1.3,,6294.12,,False,0,2025-02-13 20:48:50
a7398e,ASA1193 ,United States,1739497723.0,1739497723,-119.5211,34.963,8321.04,False,234.18,142.68,-10.4,,8328.66,6632.0,False,0,2025-02-13 20:48:50
a34ecc,FFT4076 ,United States,1739497717.0,1739497722,-84.4428,33.6358,,True,0.0,90.0,,,,2505.0,False,0,2025-02-13 20:48:50
76b861,TGW813  ,Singapore,1739497317.0,1739497416,120.3471,21.5409,10668.0,False,215.4,219.09,0.0,,11369.04,7175.0,False,0,2025-02-13 20:48:50
a69c6b,00000000,United States,1739497723.0,1739497723,-119.1277,35.0643,10965.18,False,199.49,329.47,0.33,,10949.94,2247.0,False,0,2025-02-13 20:48:50
ae62fe,HAWK285 ,United States,1739497724.0,1739497724,-97.8115,27.5177,0.0,False,56.5,349.51,-0.33,,167.64,,False,0,2025-02-13 20:48:50
7c7f46,ZFC     ,Australia,1739497724.0,1739497724,150.6842,-33.8703,1150.62,False,53.78,68.1,-0.33,,1143.0,1200.0,False,0,2025-02-13 20:48:50
a9af47,N723G   ,United States,1739497724.0,1739497724,-80.2333,26.018,30.48,False,39.13,272.26,-1.3,,114.3,1200.0,False,0,2025-02-13 20:48:50
a89fda,FFT2494 ,United States,1739497724.0,1739497724,-84.6172,33.5095,3528.06,False,156.79,44.34,0.0,,3665.22,535.0,False,0,2025-02-13 20:48:50
7c7f48,ZFE     ,Australia,1739497724.0,1739497724,115.5098,-32.0059,129.54,False,30.37,88.06,-3.25,,152.4,1200.0,False,0,2025-02-13 20:48:50
c01c52,ACA029  ,Canada,1739497721.0,1739497721,-167.4266,58.0467,10965.18,False,256.79,268.51,0.33,,10599.42,,False,0,2025-02-13 20:48:50
a6f31d,N547ND  ,United States,1739497723.0,1739497724,-105.0779,39.8893,1836.42,False,48.55,295.75,-2.6,,1798.32,2532.0,False,0,2025-02-13 20:48:50
a40e30,VJA360  ,United States,1739497724.0,1739497724,-98.3734,38.7276,13716.0,False,277.58,105.48,-0.33,,13738.86,1411.0,False,0,2025-02-13 20:48:50
ab5db8,SCX633  ,United States,1739497723.0,1739497724,-86.841,35.9936,1082.04,False,109.35,197.24,-4.88,,1188.72,1144.0,False,0,2025-02-13 20:48:50
02a1aa,DAH4037 ,Tunisia,1739497462.0,1739497462,4.2863,36.8925,4754.88,False,211.1,260.74,-13.98,,5471.16,,False,0,2025-02-13 20:48:50
abfd00,SWA1902 ,United States,1739497724.0,1739497724,-76.7058,38.4443,7170.42,False,160.22,190.73,9.1,,7216.14,3603.0,False,0,2025-02-13 20:48:50
c82315,ANZ706M ,New Zealand,1739497723.0,1739497723,171.1671,-44.4011,5791.2,False,129.55,43.39,0.0,,6065.52,5565.0,False,0,2025-02-13 20:48:50
a7c3d0,LJY6    ,United States,1739497723.0,1739497723,-77.8374,40.6859,5486.4,False,144.79,277.55,0.0,,5311.14,2770.0,False,0,2025-02-13 20:48:50
ab0416,JBU1141 ,United States,1739497645.0,1739497647,-80.2005,26.6874,411.48,False,84.08,94.21,-4.88,,518.16,3375.0,False,0,2025-02-13 20:48:50
a355b1,ENY3847 ,United States,1739497723.0,1739497724,-84.5865,32.5548,10668.0,False,200.71,169.81,0.0,,11087.1,2525.0,False,0,2025-02-13 20:48:50
aa7a3c,SWA1746 ,United States,1739497723.0,1739497723,-104.8723,39.3819,4008.12,False,167.96,62.65,-3.25,,4008.12,1343.0,False,0,2025-02-13 20:48:50
c81c27,ZKMBZ   ,New Zealand,1739497724.0,1739497724,174.5801,-36.7752,396.24,False,36.58,93.22,0.33,,495.3,1200.0,False,0,2025-02-13 20:48:50
ab5dab,SKW3698 ,United States,1739497722.0,1739497723,-79.9272,40.573,1120.14,False,108.39,94.63,0.33,,1143.0,5177.0,False,0,2025-02-13 20:48:50
ab77d5,UAL2632 ,United States,1739497723.0,1739497724,-104.6619,39.7311,2240.28,False,111.64,0.26,-0.65,,2209.8,6704.0,False,0,2025-02-13 20:48:50
0a0075,DAH1093 ,Algeria,1739497724.0,1739497724,2.6337,39.8197,10675.62,False,239.53,205.57,0.0,,10759.44,4075.0,False,0,2025-02-13 20:48:50
c083f2,ACA1246 ,Canada,1739497724.0,1739497724,-80.2529,38.4369,12192.0,False,182.33,195.21,-0.33,,12306.3,2230.0,False,0,2025-02-13 20:48:50
8687bc,ANA754  ,Japan,1739497724.0,1739497724,136.4737,36.0274,5219.7,False,224.29,155.9,6.18,,5181.6,4635.0,False,0,2025-02-13 20:48:50
a57079,FSR45   ,United States,1739497720.0,1739497720,-111.962,40.7917,1348.74,False,62.25,180.47,-2.28,,1280.16,,False,0,2025-02-13 20:48:50
0a0087,DAH4078 ,Algeria,1739497723.0,1739497724,12.7676,35.946,11277.6,False,250.88,96.0,-0.33,,11254.74,,False,0,2025-02-13 20:48:50
c01022,HRT042  ,Canada,1739497724.0,1739497724,-97.7843,41.447,13106.4,False,194.44,260.71,0.33,,12976.86,3516.0,False,0,2025-02-13 20:48:50
ab64b8,AAL2288 ,United States,1739497724.0,1739497724,-85.9832,33.9774,10972.8,False,182.94,248.56,0.0,,11285.22,2147.0,False,0,2025-02-13 20:48:50
a88ccf,AAL3090 ,United States,1739497724.0,1739497724,-79.2449,36.459,9433.56,False,290.97,55.3,0.0,,9669.78,2544.0,False,0,2025-02-13 20:48:50
ac3731,SWA4568 ,United States,1739497714.0,1739497719,-87.7465,41.7865,,True,0.0,106.88,,,,,False,0,2025-02-13 20:48:50
c0101a,AKT1731 ,Canada,1739497565.0,1739497565,-114.0108,51.1007,,True,0.9,135.0,,,,7333.0,False,0,2025-02-13 20:48:50
a222a5,JJ37    ,United States,1739497719.0,1739497722,-87.5067,30.8588,1562.1,False,56.13,17.6,-0.65,,1684.02,,False,0,2025-02-13 20:48:50
0a0084,DAH3061 ,Algeria,1739497724.0,1739497724,115.4978,42.1425,8412.48,False,192.89,298.34,-0.33,,8229.6,,False,0,2025-02-13 20:48:50
847114,FDA304  ,Japan,1739497724.0,1739497724,132.6288,33.606,9852.66,False,294.17,81.15,5.2,,10066.02,,False,0,2025-02-13 20:48:50
a90ff7,N683SL  ,United States,1739497723.0,1739497724,-81.0429,26.3826,4480.56,False,173.54,78.02,-0.98,,4777.74,1050.0,False,0,2025-02-13 20:48:50
781a1f,CKK242  ,China,1739497724.0,1739497724,135.1113,34.6049,10363.2,False,167.51,257.59,0.0,,10530.84,7067.0,False,0,2025-02-13 20:48:50
a1fbff,BMJ45   ,United States,1739497721.0,1739497723,-92.8773,44.6132,1089.66,False,118.54,273.48,0.33,,1112.52,,False,0,2025-02-13 20:48:50
a3a5ec,DAL1275 ,United States,1739497724.0,1739497724,-82.3576,27.9752,1729.74,False,142.51,192.93,0.0,,1889.76,3637.0,False,0,2025-02-13 20:48:50
a2d56f,CNS2041 ,United States,1739497723.0,1739497723,-71.0069,42.3579,,True,11.83,278.44,,,,,False,0,2025-02-13 20:48:50
ace81d,AAL591  ,United States,1739497723.0,1739497724,-103.5663,39.7104,8534.4,False,167.28,289.77,0.0,,8602.98,6236.0,False,0,2025-02-13 20:48:50
a5354e,N4347G  ,United States,1739497714.0,1739497724,-86.0235,39.4881,1196.34,False,38.89,322.52,0.33,,1249.68,,False,0,2025-02-13 20:48:50
a3ee7a,CXK101  ,United States,1739497712.0,1739497717,-88.9766,35.4898,480.06,False,40.09,33.49,-1.95,,594.36,4361.0,False,0,2025-02-13 20:48:50
8015c9,IGO21YL ,India,1739497719.0,1739497719,77.7524,15.0299,11277.6,False,231.86,183.18,0.0,,11948.16,,False,0,2025-02-13 20:48:50
ab6542,UAL1882 ,United States,1739497724.0,1739497724,-96.8952,32.8048,792.48,False,104.77,315.4,-5.85,,899.16,2545.0,False,0,2025-02-13 20:48:50
a8de10,DAL1450 ,United States,1739497724.0,1739497724,-84.8267,33.6585,4130.04,False,131.9,233.09,0.65,,4267.2,,False,0,2025-02-13 20:48:50
a3f579,UPS9843 ,United States,1739497724.0,1739497724,-121.605,45.5368,10668.0,False,235.49,168.15,0.0,,10340.34,,False,0,2025-02-13 20:48:50
a462c2,N382AK  ,United States,1739497724.0,1739497724,-150.4652,61.2795,312.42,False,56.63,87.92,-0.98,,144.78,1200.0,False,0,2025-02-13 20:48:50
ac48f2,SWA2378 ,United States,1739497723.0,1739497724,-86.3659,33.7455,9753.6,False,196.25,282.11,2.93,,10050.78,,False,0,2025-02-13 20:48:50
782124,CHC95A  ,China,1739497505.0,1739497507,114.0161,22.5607,556.26,False,55.22,56.01,0.98,,624.84,,False,0,2025-02-13 20:48:50
782123,CHC16A  ,China,1739497723.0,1739497723,114.0077,22.557,441.96,False,46.02,84.23,3.9,,495.3,,False,0,2025-02-13 20:48:50
a2d573,ASA15   ,United States,1739497605.0,1739497606,-122.3601,37.6148,83.82,False,75.93,297.43,-1.63,,-7.62,1657.0,False,0,2025-02-13 20:48:50
c81c4c,ZKTZR   ,New Zealand,1739497464.0,1739497464,171.8101,-43.8524,533.4,False,65.49,226.27,0.0,,594.36,1200.0,False,0,2025-02-13 20:48:50
a45bd7,FFT1744 ,United States,1739497722.0,1739497722,-81.7869,26.9492,4434.84,False,212.12,26.5,14.63,,4724.4,,False,0,2025-02-13 20:48:50
8015ca,IGO6913 ,India,1739497724.0,1739497724,88.5145,24.0931,11277.6,False,242.25,19.09,0.0,,11757.66,2213.0,False,0,2025-02-13 20:48:50
8015cb,IGO1471 ,India,1739497724.0,1739497724,73.5055,16.3953,9753.6,False,231.7,297.36,-0.33,,10325.1,602.0,False,0,2025-02-13 20:48:50
ab4b34,DAL823  ,United States,1739497722.0,1739497722,-112.6436,38.1368,10363.2,False,207.68,275.26,-0.33,,10378.44,7315.0,False,0,2025-02-13 20:48:50
75847f,APG321  ,Philippines,1739497724.0,1739497724,121.9229,14.2208,4876.8,False,178.56,295.61,-1.95,,5196.84,,False,0,2025-02-13 20:48:50
8015d8,IGO568  ,India,1739497723.0,1739497724,76.3435,28.42,11269.98,False,241.65,31.15,0.33,,11650.98,,False,0,2025-02-13 20:48:50
a3db5a,N348DJ  ,United States,1739497724.0,1739497724,-93.2875,41.5032,13106.4,False,193.11,267.4,0.65,,12908.28,2363.0,False,0,2025-02-13 20:48:50
a21bea,RPA5699 ,United States,1739497724.0,1739497724,-76.1881,39.5968,4892.04,False,145.51,230.74,-7.8,,4831.08,6662.0,False,0,2025-02-13 20:48:50
e4929c,AZU6074 ,Brazil,1739497723.0,1739497723,-47.1592,-22.0304,9380.22,False,231.94,351.58,0.33,,9982.2,,False,0,2025-02-13 20:48:50
a69bcd,DAL697  ,United States,1739497724.0,1739497724,-104.8516,41.8916,10668.0,False,272.47,82.41,0.0,,10660.38,571.0,False,0,2025-02-13 20:48:50
ac1bae,N88C    ,United States,1739497724.0,1739497724,-0.3253,51.3123,14325.6,False,242.85,298.47,0.33,,14302.74,2744.0,False,0,2025-02-13 20:48:50
aaa86c,ENY3788 ,United States,1739497724.0,1739497724,-87.7737,42.0028,670.56,False,74.59,270.0,-4.55,,746.76,3106.0,False,0,2025-02-13 20:48:50
c82350,SDA651  ,New Zealand,1739497723.0,1739497724,173.7816,-42.1016,5212.08,False,104.71,201.02,3.58,,5455.92,,False,0,2025-02-13 20:48:50
a70bd1,DAL319  ,United States,1739497724.0,1739497724,-84.4933,33.6529,906.78,False,107.68,284.1,10.08,,982.98,,False,0,2025-02-13 20:48:50
a76224,N575MW  ,United States,1739497724.0,1739497724,-97.6745,37.7279,13106.4,False,195.77,256.47,0.33,,13174.98,6271.0,False,0,2025-02-13 20:48:50
a63b45,N500PR  ,United States,1739497724.0,1739497724,-81.2028,32.0843,10363.2,False,214.72,182.47,0.33,,10797.54,1147.0,False,0,2025-02-13 20:48:50
a858f3,NKS565  ,United States,1739497724.0,1739497724,-102.6298,31.3829,11277.6,False,249.91,96.14,0.33,,11612.88,2523.0,False,0,2025-02-13 20:48:50
a2c224,SKW4114 ,United States,1739497578.0,1739497578,-97.6641,30.2009,,True,4.63,90.0,,,,3774.0,False,0,2025-02-13 20:48:50
a475d8,FFT1178 ,United States,1739497724.0,1739497724,-118.2552,33.967,777.24,False,76.25,262.64,-3.25,,762.0,6622.0,False,0,2025-02-13 20:48:50
ab5e6c,SWA3134 ,United States,1739497724.0,1739497724,-107.6837,32.1441,11887.2,False,270.06,99.98,-0.33,,12153.9,7212.0,False,0,2025-02-13 20:48:50
8015a5,AIC119  ,India,1739497223.0,1739497722,63.6253,56.0689,9753.6,False,232.56,344.21,0.0,,9342.12,,False,0,2025-02-13 20:48:50
a5def5,N478BK  ,United States,1739495026.0,1739497552,-97.3299,33.5749,1219.2,False,40.34,5.86,0.98,,1318.26,,False,0,2025-02-13 20:48:50
a6b868,FRG425  ,United States,1739497723.0,1739497724,-93.9681,35.6424,4000.5,False,161.19,335.89,-9.75,,4107.18,2524.0,False,0,2025-02-13 20:48:50
aa08e4,N746AR  ,United States,1739497724.0,1739497724,-109.7199,41.5045,11590.02,False,185.72,260.43,0.0,,11506.2,,False,0,2025-02-13 20:48:50
782144,CSG2595 ,China,1739497723.0,1739497724,89.3388,22.5503,9144.0,False,211.4,276.85,0.0,,9540.24,2450.0,False,0,2025-02-13 20:48:50
a342b7,N309WB  ,United States,1739497723.0,1739497724,-73.6875,40.7055,586.74,False,86.44,268.98,0.98,,563.88,6241.0,False,0,2025-02-13 20:48:50
a1fbd9,RPA5625 ,United States,1739497724.0,1739497724,-76.7281,38.2599,8839.2,False,291.39,36.38,0.33,,8945.88,1171.0,False,0,2025-02-13 20:48:50
a26b4a,ENY3953 ,United States,1739497723.0,1739497723,-88.5289,42.3396,2880.36,False,193.72,116.84,0.0,,2819.4,,False,0,2025-02-13 20:48:50
c01c28,WJA1575 ,Canada,1739497724.0,1739497724,-101.0108,46.3121,10972.8,False,163.2,294.79,0.0,,10675.62,7247.0,False,0,2025-02-13 20:48:50
873378,ANA54   ,Japan,1739497721.0,1739497721,140.4741,37.1832,7917.18,False,225.26,192.8,-2.6,,8183.88,2261.0,False,0,2025-02-13 20:48:50
